CBOrder	TrialNum	TrueStrucImage	FoilStrucImage	TrueStrucNum	FoilStrucNum	SideTrueStruc	NodeClick	RTNodeClick	OutcomeImg	StrucSelected	RTStrucSelected	ConfRating	RTConfRating	NodeCondition	SubID
2	999	images/schematics/jpgs/pracStructure1.jpg	images/schematics/jpgs/pracStructure2.jpg	0	0	1	2	1.918839	config3.jpg	2	10.6831	5.273438	8.317038	3	165
2	1	images/schematics/jpgs/schem126.jpg	images/schematics/jpgs/schem127.jpg	126	127	2	2	7.275288	4_config2.jpg	1	12.98051	-5.859375	2.672889	4	165
2	2	images/schematics/jpgs/schem119.jpg	images/schematics/jpgs/schem114.jpg	119	114	2	4	2.587559	4_config31.jpg	2	5.232436	100	1.678675	4	165
2	3	images/schematics/jpgs/schem13.jpg	images/schematics/jpgs/schem9.jpg	13	9	1	1	2.047302	config7.jpg	1	1.728612	100	2.098041	3	165
2	4	images/schematics/jpgs/schem17.jpg	images/schematics/jpgs/schem10.jpg	17	10	1	1	3.19751	config11.jpg	1	0.7195707	100	1.758515	3	165
2	5	images/schematics/jpgs/schem5.jpg	images/schematics/jpgs/schem17.jpg	5	17	2	1	4.308612	config2.jpg	2	1.63307	-24.023438	1.931752	3	165
2	6	images/schematics/jpgs/schem102.jpg	images/schematics/jpgs/schem101.jpg	102	101	1	1	5.074268	4_config20.jpg	1	1.451687	24.609375	0.9316788	4	165
2	7	images/schematics/jpgs/schem9.jpg	images/schematics/jpgs/schem7.jpg	9	7	1	2	1.274096	config6.jpg	1	1.732501	26.171875	1.662921	3	165
2	8	images/schematics/jpgs/schem19.jpg	images/schematics/jpgs/schem20.jpg	19	20	2	3	4.146072	config10.jpg	2	1.731966	1.953125	1.014145	3	165
2	9	images/schematics/jpgs/schem128.jpg	images/schematics/jpgs/schem131.jpg	128	131	1	4	3.478912	4_config32.jpg	2	2.898384	13.085938	1.14861	4	165
2	10	images/schematics/jpgs/schem122.jpg	images/schematics/jpgs/schem121.jpg	122	121	2	4	3.939894	4_config28.jpg	2	2.381545	0	0.9138186	4	165
2	11	images/schematics/jpgs/schem19.jpg	images/schematics/jpgs/schem11.jpg	19	11	2	3	5.489077	config4.jpg	1	1.698516	14.257813	0.8162685	3	165
2	12	images/schematics/jpgs/schem105.jpg	images/schematics/jpgs/schem113.jpg	105	113	2	4	2.147521	4_config28.jpg	2	1.858794	0	0.9324829	4	165
2	13	images/schematics/jpgs/schem2.jpg	images/schematics/jpgs/schem9.jpg	2	9	1	3	1.577319	config10.jpg	1	1.163364	0	1.016407	3	165
2	14	images/schematics/jpgs/schem116.jpg	images/schematics/jpgs/schem117.jpg	116	117	1	4	3.835855	4_config31.jpg	1	5.300601	12.695313	0.9308919	4	165
