CBOrder	TrialNum	TrueStrucImage	FoilStrucImage	TrueStrucNum	FoilStrucNum	SideTrueStruc	NodeClick	RTNodeClick	OutcomeImg	StrucSelected	RTStrucSelected	ConfRating	RTConfRating	NodeCondition	SubID
1	999	images/schematics/jpgs/pracStructure1.jpg	images/schematics/jpgs/pracStructure2.jpg	0	0	1	3	2.516163	config10.jpg	2	1.047392	100	3.484226	3	121
1	1	images/schematics/jpgs/schem16.jpg	images/schematics/jpgs/schem5.jpg	16	5	2	2	1.362124	config9.jpg	2	13.422180000000001	-47.265625	2.130262	3	121
1	2	images/schematics/jpgs/schem107.jpg	images/schematics/jpgs/schem106.jpg	107	106	1	1	20.86497	4_config18.jpg	2	3.995394	48.4375	5.67897	4	121
1	3	images/schematics/jpgs/schem122.jpg	images/schematics/jpgs/schem127.jpg	122	127	1	3	3.757027	4_config14.jpg	1	4.974607	100	1.280603	4	121
1	4	images/schematics/jpgs/schem2.jpg	images/schematics/jpgs/schem1.jpg	2	1	2	3	2.720008	config4.jpg	1	4.11448	100	1.197717	3	121
1	5	images/schematics/jpgs/schem125.jpg	images/schematics/jpgs/schem126.jpg	125	126	1	3	2.937534	4_config11.jpg	1	0.6822822	100	0.631424	4	121
1	6	images/schematics/jpgs/schem3.jpg	images/schematics/jpgs/schem7.jpg	3	7	2	2	2.513366	config12.jpg	2	3.473828	100	0.9143994	3	121
1	7	images/schematics/jpgs/schem17.jpg	images/schematics/jpgs/schem1.jpg	17	1	2	2	5.257667	config9.jpg	2	3.529544	100	1.047703	3	121
1	8	images/schematics/jpgs/schem128.jpg	images/schematics/jpgs/schem132.jpg	128	132	2	4	3.42057	4_config32.jpg	2	1.182651	-0.195313	3.080112	4	121
1	9	images/schematics/jpgs/schem128.jpg	images/schematics/jpgs/schem129.jpg	128	129	1	2	2.953964	4_config3.jpg	1	0.68783	100	0.6313923	4	121
1	10	images/schematics/jpgs/schem18.jpg	images/schematics/jpgs/schem13.jpg	18	13	1	2	4.864472	config9.jpg	1	0.7313293	100	0.648115	3	121
1	11	images/schematics/jpgs/schem101.jpg	images/schematics/jpgs/schem102.jpg	101	102	2	1	4.944616	4_config18.jpg	2	5.846606	100	1.447691	4	121
1	12	images/schematics/jpgs/schem9.jpg	images/schematics/jpgs/schem2.jpg	9	2	1	2	1.789263	config3.jpg	2	0.678767	100	1.047862	3	121
1	13	images/schematics/jpgs/schem133.jpg	images/schematics/jpgs/schem130.jpg	133	130	2	4	1.322245	4_config28.jpg	2	0.781613	100	0.7313652	4	121
1	14	images/schematics/jpgs/schem19.jpg	images/schematics/jpgs/schem20.jpg	19	20	2	3	1.018306	config4.jpg	1	18.01776	-100	0.8979532	3	121
1	15	images/schematics/jpgs/schem104.jpg	images/schematics/jpgs/schem113.jpg	104	113	2	2	2.446457	4_config6.jpg	2	1.273382	100	0.7147904	4	121
1	16	images/schematics/jpgs/schem9.jpg	images/schematics/jpgs/schem7.jpg	9	7	1	3	2.151833	config4.jpg	1	16.58773	0.390625	3.613277	3	121
1	17	images/schematics/jpgs/schem1.jpg	images/schematics/jpgs/schem16.jpg	1	16	2	2	1.273836	config3.jpg	2	1.533077	-0.195313	3.546739	3	121
1	18	images/schematics/jpgs/schem122.jpg	images/schematics/jpgs/schem121.jpg	122	121	1	4	1.695636	4_config26.jpg	1	21.02729	-100	0.8979766	4	121
1	19	images/schematics/jpgs/schem7.jpg	images/schematics/jpgs/schem4.jpg	7	4	2	3	4.18476	config8.jpg	2	0.8123988	100	0.6479129	3	121
1	20	images/schematics/jpgs/schem128.jpg	images/schematics/jpgs/schem131.jpg	128	131	1	2	2.858677	4_config2.jpg	2	0.7810519	100	0.9147182	4	121
1	21	images/schematics/jpgs/schem14.jpg	images/schematics/jpgs/schem20.jpg	14	20	1	1	2.053272	config2.jpg	1	0.5906537	100	0.5148699	3	121
1	22	images/schematics/jpgs/schem19.jpg	images/schematics/jpgs/schem11.jpg	19	11	2	3	1.358991	config4.jpg	1	15.51118	-100	0.8647489	3	121
1	23	images/schematics/jpgs/schem4.jpg	images/schematics/jpgs/schem9.jpg	4	9	1	1	2.895589	config2.jpg	1	0.4601493	69.726563	1.047817	3	121
1	24	images/schematics/jpgs/schem103.jpg	images/schematics/jpgs/schem107.jpg	103	107	2	1	2.856275	4_config18.jpg	1	1.494989	100	1.914353	4	121
1	25	images/schematics/jpgs/schem117.jpg	images/schematics/jpgs/schem118.jpg	117	118	1	2	2.729111	4_config5.jpg	1	0.5855336	100	0.3816253	4	121
1	26	images/schematics/jpgs/schem120.jpg	images/schematics/jpgs/schem115.jpg	120	115	1	3	1.977516	4_config16.jpg	1	16.64833	100	1.048039	4	121
1	27	images/schematics/jpgs/schem5.jpg	images/schematics/jpgs/schem17.jpg	5	17	1	1	1.074294	config2.jpg	1	0.5053187	100	0.7648585	3	121
1	28	images/schematics/jpgs/schem128.jpg	images/schematics/jpgs/schem130.jpg	128	130	2	3	2.918774	4_config10.jpg	2	0.5597999	100	0.6148842	4	121
1	29	images/schematics/jpgs/schem18.jpg	images/schematics/jpgs/schem5.jpg	18	5	1	1	0.9500689	config7.jpg	1	0.4751315	100	0.2983636	3	121
1	30	images/schematics/jpgs/schem119.jpg	images/schematics/jpgs/schem114.jpg	119	114	1	3	1.394345	4_config10.jpg	1	10.60992	100	0.8982008	4	121
1	31	images/schematics/jpgs/schem6.jpg	images/schematics/jpgs/schem7.jpg	6	7	1	2	1.649684	config12.jpg	1	0.3725749	100	0.5649594	3	121
1	32	images/schematics/jpgs/schem126.jpg	images/schematics/jpgs/schem127.jpg	126	127	2	1	5.866939	4_config18.jpg	2	1.441736	100	0.664857	4	121
1	33	images/schematics/jpgs/schem9.jpg	images/schematics/jpgs/schem12.jpg	9	12	2	3	3.912968	config4.jpg	2	1.221325	100	0.6647842	3	121
1	34	images/schematics/jpgs/schem123.jpg	images/schematics/jpgs/schem124.jpg	123	124	2	2	2.875632	4_config2.jpg	2	1.984651	-0.585938	1.397885	4	121
1	35	images/schematics/jpgs/schem9.jpg	images/schematics/jpgs/schem13.jpg	9	13	1	2	4.533605	config12.jpg	1	0.5896195	0	0.5649617	3	121
1	36	images/schematics/jpgs/schem115.jpg	images/schematics/jpgs/schem118.jpg	115	118	1	3	6.086069	4_config17.jpg	1	3.876745	100	0.814599	4	121
1	37	images/schematics/jpgs/schem17.jpg	images/schematics/jpgs/schem10.jpg	17	10	2	2	0.7001871	config9.jpg	2	0.6579927	100	0.7648081	3	121
1	38	images/schematics/jpgs/schem113.jpg	images/schematics/jpgs/schem105.jpg	113	105	1	1	10.67294	4_config18.jpg	1	1.330978	100	0.6647399	4	121
1	39	images/schematics/jpgs/schem11.jpg	images/schematics/jpgs/schem12.jpg	11	12	2	3	1.27727	config4.jpg	2	20.13967	-100	0.9480745	3	121
1	40	images/schematics/jpgs/schem117.jpg	images/schematics/jpgs/schem116.jpg	117	116	2	2	2.400962	4_config4.jpg	2	0.6592685	100	0.7982314	4	121
