CBOrder	TrialNum	TrueStrucImage	FoilStrucImage	TrueStrucNum	FoilStrucNum	SideTrueStruc	NodeClick	RTNodeClick	OutcomeImg	StrucSelected	RTStrucSelected	ConfRating	RTConfRating	NodeCondition	SubID
1	999	images/schematics/jpgs/pracStructure1.jpg	images/schematics/jpgs/pracStructure2.jpg	0	0	1	2	4.208437	config3.jpg	2	4.319655	100	4.448884	3	186
1	1	images/schematics/jpgs/schem118.jpg	images/schematics/jpgs/schem115.jpg	118	115	2	4	10.33377	4_config31.jpg	1	23.34567	50.585938	2.570466	4	186
1	2	images/schematics/jpgs/schem16.jpg	images/schematics/jpgs/schem1.jpg	16	1	2	1	2.843853	config2.jpg	2	1.589061	100	1.121791	3	186
1	3	images/schematics/jpgs/schem9.jpg	images/schematics/jpgs/schem12.jpg	9	12	1	1	7.285923	config7.jpg	1	0.7543269	100	1.520094	3	186
1	4	images/schematics/jpgs/schem17.jpg	images/schematics/jpgs/schem10.jpg	17	10	1	2	2.530316	config9.jpg	1	1.018534	100	1.817865	3	186
1	5	images/schematics/jpgs/schem101.jpg	images/schematics/jpgs/schem102.jpg	101	102	2	1	3.41002	4_config18.jpg	2	1.1401810000000001	100	1.623747	4	186
1	6	images/schematics/jpgs/schem6.jpg	images/schematics/jpgs/schem7.jpg	6	7	2	1	4.328063	config2.jpg	2	1.836606	75.195312	1.407475	3	186
1	7	images/schematics/jpgs/schem20.jpg	images/schematics/jpgs/schem14.jpg	20	14	1	1	3.152339	config5.jpg	1	1.002727	100	1.324898	3	186
1	8	images/schematics/jpgs/schem122.jpg	images/schematics/jpgs/schem127.jpg	122	127	1	1	5.528687	4_config19.jpg	1	0.8198232	100	0.7737669	4	186
1	9	images/schematics/jpgs/schem126.jpg	images/schematics/jpgs/schem127.jpg	126	127	2	4	12.415	4_config28.jpg	2	3.355765	100	2.723288	4	186
1	10	images/schematics/jpgs/schem132.jpg	images/schematics/jpgs/schem128.jpg	132	128	2	4	1.430621	4_config28.jpg	2	2.051226	100	1.457426	4	186
1	11	images/schematics/jpgs/schem12.jpg	images/schematics/jpgs/schem11.jpg	12	11	1	3	3.8448	config13.jpg	2	18.43053	15.234375	3.873214	3	186
1	12	images/schematics/jpgs/schem1.jpg	images/schematics/jpgs/schem2.jpg	1	2	2	1	8.734526	config7.jpg	1	7.3176	-100	2.858478	3	186
1	13	images/schematics/jpgs/schem106.jpg	images/schematics/jpgs/schem107.jpg	106	107	2	4	12.84071	4_config26.jpg	2	1.336916	79.296875	2.658153	4	186
1	14	images/schematics/jpgs/schem2.jpg	images/schematics/jpgs/schem9.jpg	2	9	1	3	7.897699	config10.jpg	1	1.073567	100	1.058153	3	186
1	15	images/schematics/jpgs/schem9.jpg	images/schematics/jpgs/schem13.jpg	9	13	2	2	6.608187	config6.jpg	2	0.7691708	100	1.241576	3	186
1	16	images/schematics/jpgs/schem115.jpg	images/schematics/jpgs/schem120.jpg	115	120	1	4	10.80793	4_config29.jpg	1	1.90335	100	0.907915	4	186
1	17	images/schematics/jpgs/schem131.jpg	images/schematics/jpgs/schem128.jpg	131	128	2	4	2.888284	4_config32.jpg	2	9.216374	5.078125	1.75746	4	186
1	18	images/schematics/jpgs/schem117.jpg	images/schematics/jpgs/schem116.jpg	117	116	2	4	3.63423	4_config26.jpg	2	0.9363907	17.578125	2.224944	4	186
1	19	images/schematics/jpgs/schem122.jpg	images/schematics/jpgs/schem121.jpg	122	121	2	4	8.726616	4_config28.jpg	2	0.9246451	17.578125	2.357073	4	186
1	20	images/schematics/jpgs/schem9.jpg	images/schematics/jpgs/schem7.jpg	9	7	2	1	3.947341	config7.jpg	2	0.7028485	100	1.90832	3	186
1	21	images/schematics/jpgs/schem119.jpg	images/schematics/jpgs/schem114.jpg	119	114	1	4	6.888552	4_config31.jpg	1	4.351669	100	1.29089	4	186
1	22	images/schematics/jpgs/schem130.jpg	images/schematics/jpgs/schem133.jpg	130	133	2	4	6.160869	4_config27.jpg	2	1.4066	100	1.724353	4	186
1	23	images/schematics/jpgs/schem18.jpg	images/schematics/jpgs/schem5.jpg	18	5	1	1	3.06662	config7.jpg	2	0.4534255	0	0.00811143	3	186
1	24	images/schematics/jpgs/schem17.jpg	images/schematics/jpgs/schem1.jpg	17	1	1	3	5.801398	config4.jpg	1	7.804099	-100	2.790675	3	186
1	25	images/schematics/jpgs/schem5.jpg	images/schematics/jpgs/schem17.jpg	5	17	1	1	1.4598	config2.jpg	1	2.35249	-100	1.707137	3	186
1	26	images/schematics/jpgs/schem126.jpg	images/schematics/jpgs/schem125.jpg	126	125	1	3	4.111519	4_config14.jpg	1	3.969039	100	1.091637	4	186
1	27	images/schematics/jpgs/schem113.jpg	images/schematics/jpgs/schem104.jpg	113	104	1	3	9.584662	4_config12.jpg	1	2.039423	100	1.374174	4	186
1	28	images/schematics/jpgs/schem16.jpg	images/schematics/jpgs/schem5.jpg	16	5	1	1	3.669778	config11.jpg	1	0.5570813	100	0.8239978	3	186
1	29	images/schematics/jpgs/schem130.jpg	images/schematics/jpgs/schem128.jpg	130	128	2	3	10.47239	4_config11.jpg	2	0.5538812	100	0.9906807	4	186
1	30	images/schematics/jpgs/schem20.jpg	images/schematics/jpgs/schem19.jpg	20	19	2	3	8.989106	config13.jpg	2	4.571248	100	0.7077072	3	186
1	31	images/schematics/jpgs/schem3.jpg	images/schematics/jpgs/schem7.jpg	3	7	2	3	7.343126	config8.jpg	2	0.6236126	100	1.157818	3	186
1	32	images/schematics/jpgs/schem113.jpg	images/schematics/jpgs/schem105.jpg	113	105	2	2	6.543258	4_config3.jpg	2	1.236024	100	0.9751835	4	186
1	33	images/schematics/jpgs/schem123.jpg	images/schematics/jpgs/schem124.jpg	123	124	1	1	5.743828	4_config18.jpg	1	4.251949	100	2.240331	4	186
1	34	images/schematics/jpgs/schem9.jpg	images/schematics/jpgs/schem4.jpg	9	4	1	1	5.861183	config7.jpg	2	1.32097	100	0.7412249	3	186
1	35	images/schematics/jpgs/schem117.jpg	images/schematics/jpgs/schem118.jpg	117	118	2	3	4.617971	4_config14.jpg	2	1.302641	100	0.6248786	4	186
1	36	images/schematics/jpgs/schem103.jpg	images/schematics/jpgs/schem107.jpg	103	107	1	1	3.672139	4_config22.jpg	1	0.5898986	100	1.99068	4	186
