CBOrder	TrialNum	TrueStrucImage	FoilStrucImage	TrueStrucNum	FoilStrucNum	SideTrueStruc	NodeClick	RTNodeClick	OutcomeImg	StrucSelected	RTStrucSelected	ConfRating	RTConfRating	NodeCondition	SubID
2	999	images/schematics/jpgs/pracStructure1.jpg	images/schematics/jpgs/pracStructure2.jpg	0	0	1	3	2.249337	config10.jpg	2	1.080178	100	3.208725	3	117
2	1	images/schematics/jpgs/schem129.jpg	images/schematics/jpgs/schem128.jpg	129	128	1	1	1.843454	4_config18.jpg	1	8.372533	-0.390625	1.910853	4	117
2	2	images/schematics/jpgs/schem9.jpg	images/schematics/jpgs/schem12.jpg	9	12	2	2	2.038861	config12.jpg	2	0.8664587	100	0.6617066	3	117
2	3	images/schematics/jpgs/schem11.jpg	images/schematics/jpgs/schem19.jpg	11	19	1	3	2.452147	config13.jpg	1	0.5093844	100	0.3810854	3	117
2	4	images/schematics/jpgs/schem128.jpg	images/schematics/jpgs/schem132.jpg	128	132	2	1	0.9064046	4_config18.jpg	1	6.067805	0	0.590074	4	117
2	5	images/schematics/jpgs/schem9.jpg	images/schematics/jpgs/schem7.jpg	9	7	1	2	2.134794	config6.jpg	2	1.605868	100	0.4959997	3	117
2	6	images/schematics/jpgs/schem18.jpg	images/schematics/jpgs/schem5.jpg	18	5	2	1	3.87544	config7.jpg	2	0.2816876	100	0.6632636	3	117
2	7	images/schematics/jpgs/schem114.jpg	images/schematics/jpgs/schem119.jpg	114	119	2	4	6.253692	4_config26.jpg	2	0.3700882	100	0.8291256	4	117
2	8	images/schematics/jpgs/schem101.jpg	images/schematics/jpgs/schem102.jpg	101	102	1	1	3.646895	4_config18.jpg	1	0.536982	100	0.2133037	4	117
2	9	images/schematics/jpgs/schem116.jpg	images/schematics/jpgs/schem117.jpg	116	117	2	1	0.7744897	4_config19.jpg	2	0.7417959	100	0.513542	4	117
2	10	images/schematics/jpgs/schem6.jpg	images/schematics/jpgs/schem7.jpg	6	7	1	3	3.086941	config4.jpg	1	1.141945	100	0.4301488	3	117
2	11	images/schematics/jpgs/schem121.jpg	images/schematics/jpgs/schem122.jpg	121	122	2	1	0.5222016	4_config18.jpg	2	0.6666349	100	0.7995405	4	117
2	12	images/schematics/jpgs/schem9.jpg	images/schematics/jpgs/schem13.jpg	9	13	2	2	1.791682	config12.jpg	2	0.5522236	100	0.4803639	3	117
2	13	images/schematics/jpgs/schem7.jpg	images/schematics/jpgs/schem4.jpg	7	4	1	3	1.116934	config8.jpg	1	0.4676696	100	0.2482549	3	117
2	14	images/schematics/jpgs/schem106.jpg	images/schematics/jpgs/schem107.jpg	106	107	1	4	1.7206	4_config26.jpg	1	0.3387032	100	0.4798987	4	117
2	15	images/schematics/jpgs/schem1.jpg	images/schematics/jpgs/schem16.jpg	1	16	2	2	1.135709	config3.jpg	1	0.4746898	100	1.233181	3	117
2	16	images/schematics/jpgs/schem115.jpg	images/schematics/jpgs/schem118.jpg	115	118	1	2	1.210435	4_config8.jpg	1	1.697915	100	0.6139124	4	117
2	17	images/schematics/jpgs/schem104.jpg	images/schematics/jpgs/schem113.jpg	104	113	1	1	3.082576	4_config20.jpg	1	0.4805471	100	0.6139716	4	117
2	18	images/schematics/jpgs/schem123.jpg	images/schematics/jpgs/schem124.jpg	123	124	1	2	1.877771	4_config2.jpg	1	0.3449254	100	0.4491324	4	117
2	19	images/schematics/jpgs/schem2.jpg	images/schematics/jpgs/schem9.jpg	2	9	2	3	0.9121823	config10.jpg	2	0.4251024	100	0.4972163	3	117
2	20	images/schematics/jpgs/schem1.jpg	images/schematics/jpgs/schem17.jpg	1	17	2	2	0.8116885	config3.jpg	2	1.605434	100	0.497167	3	117
2	21	images/schematics/jpgs/schem113.jpg	images/schematics/jpgs/schem105.jpg	113	105	1	1	1.662354	4_config18.jpg	1	0.4597607	100	0.8309212	4	117
2	22	images/schematics/jpgs/schem127.jpg	images/schematics/jpgs/schem126.jpg	127	126	2	4	4.990929	4_config29.jpg	2	3.043526	55.859375	1.397786	4	117
2	23	images/schematics/jpgs/schem5.jpg	images/schematics/jpgs/schem17.jpg	5	17	2	1	2.855428	config2.jpg	2	1.153538	99.414063	1.197829	3	117
2	24	images/schematics/jpgs/schem120.jpg	images/schematics/jpgs/schem115.jpg	120	115	1	4	4.675606	4_config27.jpg	1	0.4255128	100	0.5969566	4	117
2	25	images/schematics/jpgs/schem20.jpg	images/schematics/jpgs/schem14.jpg	20	14	1	1	1.108192	config5.jpg	1	0.2336662	100	0.5636135	3	117
2	26	images/schematics/jpgs/schem12.jpg	images/schematics/jpgs/schem11.jpg	12	11	2	2	4.631978	config6.jpg	2	0.4181958	100	0.6306302	3	117
2	27	images/schematics/jpgs/schem131.jpg	images/schematics/jpgs/schem128.jpg	131	128	1	4	4.776371	4_config27.jpg	1	0.514478	100	0.8155248	4	117
2	28	images/schematics/jpgs/schem128.jpg	images/schematics/jpgs/schem130.jpg	128	130	1	3	2.775998	4_config10.jpg	2	0.3310971	100	5.202559	4	117
2	29	images/schematics/jpgs/schem2.jpg	images/schematics/jpgs/schem1.jpg	2	1	1	3	4.173969	config4.jpg	2	0.9798691	100	0.4140108	3	117
2	30	images/schematics/jpgs/schem18.jpg	images/schematics/jpgs/schem13.jpg	18	13	2	2	0.9392297	config9.jpg	2	0.3691709	100	0.5995454	3	117
2	31	images/schematics/jpgs/schem125.jpg	images/schematics/jpgs/schem126.jpg	125	126	2	3	6.799488	4_config11.jpg	2	2.133519	100	0.9651888	4	117
2	32	images/schematics/jpgs/schem16.jpg	images/schematics/jpgs/schem5.jpg	16	5	2	1	0.845576	config7.jpg	2	1.118163	100	0.5476291	3	117
2	33	images/schematics/jpgs/schem122.jpg	images/schematics/jpgs/schem127.jpg	122	127	2	1	0.9104423	4_config19.jpg	2	0.3953285	100	0.7980012	4	117
2	34	images/schematics/jpgs/schem133.jpg	images/schematics/jpgs/schem130.jpg	133	130	1	1	1.066288	4_config18.jpg	1	0.5024727	100	0.4474119	4	117
2	35	images/schematics/jpgs/schem20.jpg	images/schematics/jpgs/schem19.jpg	20	19	2	3	0.9032593	config13.jpg	2	0.4741754	100	0.4969555	3	117
2	36	images/schematics/jpgs/schem107.jpg	images/schematics/jpgs/schem103.jpg	107	103	2	2	2.996195	4_config9.jpg	2	9.614318	-50.585938	1.097657	4	117
2	37	images/schematics/jpgs/schem3.jpg	images/schematics/jpgs/schem7.jpg	3	7	1	2	4.503843	config12.jpg	1	0.6465825	100	0.3803676	3	117
2	38	images/schematics/jpgs/schem9.jpg	images/schematics/jpgs/schem4.jpg	9	4	1	1	1.335851	config7.jpg	1	0.6604537	100	0.2657561	3	117
2	39	images/schematics/jpgs/schem118.jpg	images/schematics/jpgs/schem117.jpg	118	117	2	3	1.099751	4_config17.jpg	1	6.850882	-46.875	1.065754	4	117
2	40	images/schematics/jpgs/schem17.jpg	images/schematics/jpgs/schem10.jpg	17	10	1	2	2.924456	config9.jpg	1	0.4138113	100	0.3974453	3	117
