CBOrder	TrialNum	TrueStrucImage	FoilStrucImage	TrueStrucNum	FoilStrucNum	SideTrueStruc	NodeClick	RTNodeClick	OutcomeImg	StrucSelected	RTStrucSelected	ConfRating	RTConfRating	NodeCondition	SubID
2	999	images/schematics/jpgs/pracStructure1.jpg	images/schematics/jpgs/pracStructure2.jpg	0	0	1	3	5.507576	config10.jpg	2	5.884205	15.039063	8.181389	3	103
2	1	images/schematics/jpgs/schem122.jpg	images/schematics/jpgs/schem127.jpg	122	127	2	4	6.083773	4_config28.jpg	2	2.791163	23.632813	2.18017	4	103
2	2	images/schematics/jpgs/schem19.jpg	images/schematics/jpgs/schem20.jpg	19	20	2	3	7.06756	config10.jpg	2	3.780551	0	6.528537	3	103
2	3	images/schematics/jpgs/schem9.jpg	images/schematics/jpgs/schem7.jpg	9	7	2	2	7.762205	config6.jpg	2	1.415281	48.4375	3.046976	3	103
2	4	images/schematics/jpgs/schem9.jpg	images/schematics/jpgs/schem2.jpg	9	2	1	2	7.118089	config12.jpg	1	4.601701	12.890625	1.314058	3	103
2	5	images/schematics/jpgs/schem118.jpg	images/schematics/jpgs/schem117.jpg	118	117	2	4	7.880941	4_config31.jpg	2	8.674299	38.28125	2.49714	4	103
2	6	images/schematics/jpgs/schem133.jpg	images/schematics/jpgs/schem130.jpg	133	130	1	1	5.748175	4_config18.jpg	1	2.925649	-44.53125	1.964055	4	103
2	7	images/schematics/jpgs/schem122.jpg	images/schematics/jpgs/schem121.jpg	122	121	1	4	7.32723	4_config26.jpg	1	8.71075	21.484375	0.897795	4	103
2	8	images/schematics/jpgs/schem9.jpg	images/schematics/jpgs/schem12.jpg	9	12	1	3	4.135099	config4.jpg	2	4.479783	56.835938	1.380966	3	103
2	9	images/schematics/jpgs/schem115.jpg	images/schematics/jpgs/schem118.jpg	115	118	2	4	7.38793	4_config29.jpg	2	4.361812	100	2.730409	4	103
2	10	images/schematics/jpgs/schem11.jpg	images/schematics/jpgs/schem19.jpg	11	19	1	3	11.0052	config4.jpg	1	7.584367	-36.328125	8.328009	3	103
