CBOrder	TrialNum	TrueStrucImage	FoilStrucImage	TrueStrucNum	FoilStrucNum	SideTrueStruc	NodeClick	RTNodeClick	OutcomeImg	StrucSelected	RTStrucSelected	ConfRating	RTConfRating	NodeCondition	SubID
1	999	images/schematics/jpgs/pracStructure1.jpg	images/schematics/jpgs/pracStructure2.jpg	0	0	1	3	3.211202	config10.jpg	2	1.735952	100	2.657914	3	104
1	1	images/schematics/jpgs/schem19.jpg	images/schematics/jpgs/schem11.jpg	19	11	1	3	5.328944	config10.jpg	1	2.322819	100	2.708293	3	104
1	2	images/schematics/jpgs/schem5.jpg	images/schematics/jpgs/schem17.jpg	5	17	1	2	3.132183	config3.jpg	2	13.66674	-0.195313	1.697554	3	104
1	3	images/schematics/jpgs/schem128.jpg	images/schematics/jpgs/schem131.jpg	128	131	1	2	11.16556	4_config3.jpg	1	0.8403757	100	0.681172	4	104
1	4	images/schematics/jpgs/schem107.jpg	images/schematics/jpgs/schem106.jpg	107	106	2	1	9.291074	4_config18.jpg	2	2.837574	83.398438	1.630978	4	104
1	5	images/schematics/jpgs/schem113.jpg	images/schematics/jpgs/schem104.jpg	113	104	2	4	2.265233	4_config26.jpg	1	1.657536	42.773438	1.264551	4	104
1	6	images/schematics/jpgs/schem14.jpg	images/schematics/jpgs/schem20.jpg	14	20	1	1	4.658961	config2.jpg	1	1.331373	44.140625	1.247539	3	104
1	7	images/schematics/jpgs/schem9.jpg	images/schematics/jpgs/schem13.jpg	9	13	2	2	3.609137	config12.jpg	2	5.306592	100	0.5645937	3	104
1	8	images/schematics/jpgs/schem119.jpg	images/schematics/jpgs/schem114.jpg	119	114	2	3	6.679833	4_config16.jpg	2	5.838547	100	1.130687	4	104
1	9	images/schematics/jpgs/schem102.jpg	images/schematics/jpgs/schem101.jpg	102	101	1	1	10.80108	4_config18.jpg	2	1.736194	63.476563	0.8477795	4	104
1	10	images/schematics/jpgs/schem9.jpg	images/schematics/jpgs/schem4.jpg	9	4	2	1	4.910455	config7.jpg	2	1.0793	100	0.6314314	3	104
1	11	images/schematics/jpgs/schem7.jpg	images/schematics/jpgs/schem6.jpg	7	6	2	3	9.119193	config8.jpg	2	0.7678056	100	1.014548	3	104
1	12	images/schematics/jpgs/schem126.jpg	images/schematics/jpgs/schem127.jpg	126	127	2	4	7.227435	4_config28.jpg	2	3.229602	100	0.8481096	4	104
1	13	images/schematics/jpgs/schem9.jpg	images/schematics/jpgs/schem2.jpg	9	2	2	2	6.913679	config3.jpg	1	6.123833	-8.203125	0.9311779	3	104
1	14	images/schematics/jpgs/schem4.jpg	images/schematics/jpgs/schem7.jpg	4	7	1	3	6.878929	config4.jpg	1	2.597318	9.765625	0.6314292	3	104
1	15	images/schematics/jpgs/schem12.jpg	images/schematics/jpgs/schem11.jpg	12	11	1	3	7.451887	config13.jpg	1	2.804415	100	1.264366	3	104
1	16	images/schematics/jpgs/schem124.jpg	images/schematics/jpgs/schem123.jpg	124	123	2	2	7.120189	4_config4.jpg	2	1.414517	100	0.5980973	4	104
1	17	images/schematics/jpgs/schem121.jpg	images/schematics/jpgs/schem122.jpg	121	122	2	4	10.73332	4_config30.jpg	2	1.744431	100	1.231229	4	104
1	18	images/schematics/jpgs/schem18.jpg	images/schematics/jpgs/schem13.jpg	18	13	2	2	2.661466	config3.jpg	1	1.278977	5.859375	0.6980275	3	104
1	19	images/schematics/jpgs/schem132.jpg	images/schematics/jpgs/schem128.jpg	132	128	1	4	2.836889	4_config28.jpg	1	3.855897	11.914063	0.8978794	4	104
1	20	images/schematics/jpgs/schem105.jpg	images/schematics/jpgs/schem113.jpg	105	113	1	2	2.916926	4_config6.jpg	1	7.927419	58.984375	1.014521	4	104
1	21	images/schematics/jpgs/schem1.jpg	images/schematics/jpgs/schem16.jpg	1	16	1	2	5.894394	config3.jpg	1	3.055845	34.765625	0.6813718	3	104
1	22	images/schematics/jpgs/schem115.jpg	images/schematics/jpgs/schem118.jpg	115	118	2	3	3.781397	4_config17.jpg	1	0.6734647	100	0.7640677	4	104
1	23	images/schematics/jpgs/schem7.jpg	images/schematics/jpgs/schem3.jpg	7	3	1	2	3.98847	config6.jpg	1	0.493947	100	0.6980712	3	104
1	24	images/schematics/jpgs/schem19.jpg	images/schematics/jpgs/schem20.jpg	19	20	2	3	4.486134	config10.jpg	2	1.251861	0.390625	1.11472	3	104
1	25	images/schematics/jpgs/schem126.jpg	images/schematics/jpgs/schem125.jpg	126	125	2	4	1.203995	4_config28.jpg	2	7.511243	-6.640625	0.5481257	4	104
1	26	images/schematics/jpgs/schem128.jpg	images/schematics/jpgs/schem130.jpg	128	130	2	3	3.316572	4_config10.jpg	2	0.8043136	7.421875	0.9979059	4	104
1	27	images/schematics/jpgs/schem118.jpg	images/schematics/jpgs/schem117.jpg	118	117	1	4	9.976638	4_config31.jpg	1	1.006321	100	0.614777	4	104
1	28	images/schematics/jpgs/schem116.jpg	images/schematics/jpgs/schem117.jpg	116	117	1	3	2.085845	4_config13.jpg	1	2.848269	100	0.5816379	4	104
1	29	images/schematics/jpgs/schem17.jpg	images/schematics/jpgs/schem1.jpg	17	1	2	1	3.223527	config11.jpg	1	0.3189079	100	0.5480981	3	104
1	30	images/schematics/jpgs/schem2.jpg	images/schematics/jpgs/schem1.jpg	2	1	1	1	1.282317	config11.jpg	2	0.4746112	100	1.081406	3	104
1	31	images/schematics/jpgs/schem103.jpg	images/schematics/jpgs/schem107.jpg	103	107	1	2	5.223371	4_config4.jpg	1	0.7344406	-1.367188	0.6815736	4	104
1	32	images/schematics/jpgs/schem133.jpg	images/schematics/jpgs/schem130.jpg	133	130	1	4	0.7580754	4_config28.jpg	1	0.640351	100	0.5483567	4	104
1	33	images/schematics/jpgs/schem17.jpg	images/schematics/jpgs/schem10.jpg	17	10	1	2	0.9756598	config9.jpg	1	1.662338	100	0.6149737	3	104
