CBOrder	TrialNum	TrueStrucImage	FoilStrucImage	TrueStrucNum	FoilStrucNum	SideTrueStruc	NodeClick	RTNodeClick	OutcomeImg	StrucSelected	RTStrucSelected	ConfRating	RTConfRating	NodeCondition	SubID
1	999	images/schematics/jpgs/pracStructure1.jpg	images/schematics/jpgs/pracStructure2.jpg	0	0	1	3	9.137382	config10.jpg	2	2.196904	100	7.563151	3	155
1	1	images/schematics/jpgs/schem10.jpg	images/schematics/jpgs/schem17.jpg	10	17	1	1	3.700977	config5.jpg	1	8.817224	0	13.52444	3	155
1	2	images/schematics/jpgs/schem4.jpg	images/schematics/jpgs/schem7.jpg	4	7	1	2	4.931667	config6.jpg	1	2.237953	0.390625	11.55967	3	155
1	3	images/schematics/jpgs/schem115.jpg	images/schematics/jpgs/schem118.jpg	115	118	2	3	3.870654	4_config17.jpg	2	3.4422	100	2.896913	4	155
1	4	images/schematics/jpgs/schem1.jpg	images/schematics/jpgs/schem2.jpg	1	2	1	1	2.703323	config11.jpg	1	5.038548	0.195313	7.711421	3	155
1	5	images/schematics/jpgs/schem124.jpg	images/schematics/jpgs/schem123.jpg	124	123	2	3	7.729753	4_config10.jpg	2	7.13859	0	4.479661	4	155
1	6	images/schematics/jpgs/schem103.jpg	images/schematics/jpgs/schem107.jpg	103	107	2	2	7.352925	4_config9.jpg	1	2.81166	42.1875	5.312607	4	155
1	7	images/schematics/jpgs/schem128.jpg	images/schematics/jpgs/schem129.jpg	128	129	1	4	5.795605	4_config32.jpg	1	8.964163	100	3.996496	4	155
1	8	images/schematics/jpgs/schem17.jpg	images/schematics/jpgs/schem5.jpg	17	5	2	2	3.9775	config9.jpg	1	1.949352	0.195313	2.847021	3	155
1	9	images/schematics/jpgs/schem13.jpg	images/schematics/jpgs/schem18.jpg	13	18	1	1	4.396634	config7.jpg	1	9.090366	0.78125	7.661576	3	155
1	10	images/schematics/jpgs/schem104.jpg	images/schematics/jpgs/schem113.jpg	104	113	1	2	5.004626	4_config6.jpg	1	6.125088	0	4.079759	4	155
1	11	images/schematics/jpgs/schem101.jpg	images/schematics/jpgs/schem102.jpg	101	102	1	2	3.311947	4_config9.jpg	1	7.611057	-12.890625	6.012234	4	155
1	12	images/schematics/jpgs/schem9.jpg	images/schematics/jpgs/schem2.jpg	9	2	1	2	4.511608	config12.jpg	1	4.902911	100	2.347396	3	155
1	13	images/schematics/jpgs/schem18.jpg	images/schematics/jpgs/schem5.jpg	18	5	2	2	5.045834	config9.jpg	1	2.381755	0	9.027592	3	155
1	14	images/schematics/jpgs/schem127.jpg	images/schematics/jpgs/schem122.jpg	127	122	2	4	8.271157	4_config29.jpg	2	3.142603	100	2.597231	4	155
1	15	images/schematics/jpgs/schem126.jpg	images/schematics/jpgs/schem127.jpg	126	127	1	1	26.36032	4_config18.jpg	2	5.594531	100	3.896637	4	155
1	16	images/schematics/jpgs/schem117.jpg	images/schematics/jpgs/schem118.jpg	117	118	2	3	2.388842	4_config16.jpg	1	10.45858	100	1.89755	4	155
1	17	images/schematics/jpgs/schem1.jpg	images/schematics/jpgs/schem17.jpg	1	17	2	1	2.539003	config11.jpg	1	3.537847	0	1.431034	3	155
1	18	images/schematics/jpgs/schem20.jpg	images/schematics/jpgs/schem14.jpg	20	14	1	3	4.854899	config10.jpg	2	2.681866	0	1.714327	3	155
1	19	images/schematics/jpgs/schem9.jpg	images/schematics/jpgs/schem12.jpg	9	12	1	1	8.717274	config7.jpg	1	1.107392	100	1.9976	3	155
1	20	images/schematics/jpgs/schem114.jpg	images/schematics/jpgs/schem119.jpg	114	119	2	2	7.110441	4_config5.jpg	2	3.329585	100	1.347874	4	155
1	21	images/schematics/jpgs/schem12.jpg	images/schematics/jpgs/schem11.jpg	12	11	2	3	3.971592	config13.jpg	1	3.871424	0	0.9480062	3	155
1	22	images/schematics/jpgs/schem7.jpg	images/schematics/jpgs/schem6.jpg	7	6	2	2	5.553412	config6.jpg	2	1.035198	100	1.597675	3	155
1	23	images/schematics/jpgs/schem116.jpg	images/schematics/jpgs/schem117.jpg	116	117	2	1	5.196904	4_config19.jpg	2	1.522736	100	1.331259	4	155
1	24	images/schematics/jpgs/schem5.jpg	images/schematics/jpgs/schem16.jpg	5	16	1	1	7.220415	config2.jpg	2	1.530676	100	1.464462	3	155
1	25	images/schematics/jpgs/schem19.jpg	images/schematics/jpgs/schem20.jpg	19	20	2	3	3.695542	config10.jpg	2	3.558864	100	2.797132	3	155
