CBOrder	TrialNum	TrueStrucImage	FoilStrucImage	TrueStrucNum	FoilStrucNum	SideTrueStruc	NodeClick	RTNodeClick	OutcomeImg	StrucSelected	RTStrucSelected	ConfRating	RTConfRating	NodeCondition	SubID
1	999	images/schematics/jpgs/pracStructure1.jpg	images/schematics/jpgs/pracStructure2.jpg	0	0	1	3	4.156845	config10.jpg	2	1.945852	100	4.991326	3	127
1	1	images/schematics/jpgs/schem123.jpg	images/schematics/jpgs/schem124.jpg	123	124	2	2	4.842289	4_config2.jpg	2	7.770637	71.484375	2.892411	4	127
1	2	images/schematics/jpgs/schem120.jpg	images/schematics/jpgs/schem115.jpg	120	115	1	3	8.701639	4_config13.jpg	1	3.319744	100	1.000752	4	127
1	3	images/schematics/jpgs/schem19.jpg	images/schematics/jpgs/schem20.jpg	19	20	1	3	10.66155	config10.jpg	1	1.550884	26.5625	3.216431	3	127
1	4	images/schematics/jpgs/schem131.jpg	images/schematics/jpgs/schem128.jpg	131	128	2	2	6.390508	4_config2.jpg	2	2.935622	62.5	2.76804	4	127
1	5	images/schematics/jpgs/schem13.jpg	images/schematics/jpgs/schem9.jpg	13	9	1	2	1.740307	config3.jpg	1	0.5355385	70.703125	2.03328	3	127
1	6	images/schematics/jpgs/schem113.jpg	images/schematics/jpgs/schem104.jpg	113	104	2	2	7.356047	4_config6.jpg	1	6.567761	-100	1.483696	4	127
1	7	images/schematics/jpgs/schem118.jpg	images/schematics/jpgs/schem115.jpg	118	115	1	4	22.27639	4_config31.jpg	1	2.614929	100	1.284299	4	127
1	8	images/schematics/jpgs/schem18.jpg	images/schematics/jpgs/schem13.jpg	18	13	1	2	1.729421	config9.jpg	1	2.5037	100	0.918858	3	127
1	9	images/schematics/jpgs/schem1.jpg	images/schematics/jpgs/schem17.jpg	1	17	1	2	3.99195	config3.jpg	1	0.675603	84.375	1.931965	3	127
1	10	images/schematics/jpgs/schem7.jpg	images/schematics/jpgs/schem6.jpg	7	6	2	2	13.84103	config3.jpg	2	8.429278	-100	0.8860158	3	127
1	11	images/schematics/jpgs/schem3.jpg	images/schematics/jpgs/schem7.jpg	3	7	2	2	11.3504	config3.jpg	1	14.96625	0	1.08479	3	127
1	12	images/schematics/jpgs/schem5.jpg	images/schematics/jpgs/schem18.jpg	5	18	2	1	5.1079	config2.jpg	2	1.609393	5.078125	0.9000981	3	127
1	13	images/schematics/jpgs/schem10.jpg	images/schematics/jpgs/schem17.jpg	10	17	2	2	4.42545	config3.jpg	2	0.5700079	19.140625	0.7351553	3	127
1	14	images/schematics/jpgs/schem4.jpg	images/schematics/jpgs/schem9.jpg	4	9	1	1	7.221326	config2.jpg	1	1.180739	14.84375	0.9865805	3	127
1	15	images/schematics/jpgs/schem101.jpg	images/schematics/jpgs/schem102.jpg	101	102	1	1	15.8932	4_config18.jpg	1	1.321161	45.703125	0.7174062	4	127
