CBOrder	TrialNum	TrueStrucImage	FoilStrucImage	TrueStrucNum	FoilStrucNum	SideTrueStruc	NodeClick	RTNodeClick	OutcomeImg	StrucSelected	RTStrucSelected	ConfRating	RTConfRating	NodeCondition	SubID
1	999	images/schematics/jpgs/pracStructure1.jpg	images/schematics/jpgs/pracStructure2.jpg	0	0	1	3	3.461986	config10.jpg	2	4.570619	94.921875	7.736989	3	179
1	1	images/schematics/jpgs/schem123.jpg	images/schematics/jpgs/schem124.jpg	123	124	2	4	10.15182	4_config28.jpg	2	21.23051	-6.835938	2.586173	4	179
1	2	images/schematics/jpgs/schem1.jpg	images/schematics/jpgs/schem17.jpg	1	17	1	1	6.509063	config7.jpg	1	1.77418	56.640625	2.886972	3	179
1	3	images/schematics/jpgs/schem12.jpg	images/schematics/jpgs/schem11.jpg	12	11	2	3	4.783837	config13.jpg	2	18.63502	-7.617188	1.486337	3	179
1	4	images/schematics/jpgs/schem103.jpg	images/schematics/jpgs/schem107.jpg	103	107	1	4	20.52062	4_config26.jpg	1	7.000775	35.351562	2.11841	4	179
1	5	images/schematics/jpgs/schem128.jpg	images/schematics/jpgs/schem131.jpg	128	131	2	2	4.864094	4_config3.jpg	2	3.589224	57.421875	2.023363	4	179
1	6	images/schematics/jpgs/schem129.jpg	images/schematics/jpgs/schem128.jpg	129	128	1	2	4.300389	4_config2.jpg	1	4.03886	17.96875	1.737941	4	179
1	7	images/schematics/jpgs/schem6.jpg	images/schematics/jpgs/schem7.jpg	6	7	2	3	2.741413	config4.jpg	2	4.717488	18.945312	2.440204	3	179
1	8	images/schematics/jpgs/schem17.jpg	images/schematics/jpgs/schem5.jpg	17	5	2	1	4.191044	config11.jpg	2	7.50144	71.679688	1.791061	3	179
1	9	images/schematics/jpgs/schem20.jpg	images/schematics/jpgs/schem19.jpg	20	19	1	3	5.380983	config13.jpg	1	2.055113	94.726562	2.390423	3	179
1	10	images/schematics/jpgs/schem117.jpg	images/schematics/jpgs/schem118.jpg	117	118	1	3	6.304592	4_config17.jpg	2	17.49858	-1.953125	1.857399	4	179
1	11	images/schematics/jpgs/schem113.jpg	images/schematics/jpgs/schem104.jpg	113	104	2	4	5.659411	4_config28.jpg	2	1.322328	97.65625	1.474216	4	179
1	12	images/schematics/jpgs/schem122.jpg	images/schematics/jpgs/schem121.jpg	122	121	2	1	8.765043	4_config19.jpg	2	0.6028031	94.335938	2.358333	4	179
1	13	images/schematics/jpgs/schem130.jpg	images/schematics/jpgs/schem128.jpg	130	128	1	3	9.764699	4_config11.jpg	1	3.186667	97.851562	3.006231	4	179
1	14	images/schematics/jpgs/schem9.jpg	images/schematics/jpgs/schem7.jpg	9	7	1	1	6.846311	config2.jpg	2	0.9693518	60.9375	2.391302	3	179
1	15	images/schematics/jpgs/schem9.jpg	images/schematics/jpgs/schem2.jpg	9	2	1	2	17.04569	config3.jpg	2	3.553023	32.617188	2.607173	3	179
1	16	images/schematics/jpgs/schem127.jpg	images/schematics/jpgs/schem126.jpg	127	126	1	4	8.769796	4_config30.jpg	1	2.439565	78.710938	2.341583	4	179
1	17	images/schematics/jpgs/schem127.jpg	images/schematics/jpgs/schem122.jpg	127	122	2	3	12.4479	4_config11.jpg	2	1.506272	96.09375	2.390586	4	179
1	18	images/schematics/jpgs/schem9.jpg	images/schematics/jpgs/schem4.jpg	9	4	1	1	3.948692	config7.jpg	1	0.9406686	98.242188	2.923581	3	179
1	19	images/schematics/jpgs/schem16.jpg	images/schematics/jpgs/schem5.jpg	16	5	1	1	3.013922	config11.jpg	1	0.869588	100	1.441804	3	179
1	20	images/schematics/jpgs/schem9.jpg	images/schematics/jpgs/schem12.jpg	9	12	2	3	4.70784	config4.jpg	2	0.8869527	30.273438	1.990383	3	179
1	21	images/schematics/jpgs/schem7.jpg	images/schematics/jpgs/schem3.jpg	7	3	2	2	15.76191	config6.jpg	2	4.869385	17.1875	1.290516	3	179
1	22	images/schematics/jpgs/schem102.jpg	images/schematics/jpgs/schem101.jpg	102	101	1	1	7.987498	4_config20.jpg	1	3.886185	71.484375	2.240327	4	179
1	23	images/schematics/jpgs/schem19.jpg	images/schematics/jpgs/schem11.jpg	19	11	2	3	12.32447	config10.jpg	2	2.652688	80.664062	3.322833	3	179
1	24	images/schematics/jpgs/schem119.jpg	images/schematics/jpgs/schem114.jpg	119	114	1	4	4.121623	4_config31.jpg	1	1.719311	97.460938	4.156184	4	179
1	25	images/schematics/jpgs/schem13.jpg	images/schematics/jpgs/schem9.jpg	13	9	2	2	2.799203	config3.jpg	2	1.052994	36.523438	2.923575	3	179
1	26	images/schematics/jpgs/schem126.jpg	images/schematics/jpgs/schem125.jpg	126	125	1	1	14.69708	4_config18.jpg	1	1.385788	13.671875	3.856575	4	179
1	27	images/schematics/jpgs/schem18.jpg	images/schematics/jpgs/schem13.jpg	18	13	2	2	6.937444	config9.jpg	2	0.506405	98.242188	2.873418	3	179
1	28	images/schematics/jpgs/schem115.jpg	images/schematics/jpgs/schem118.jpg	115	118	2	3	22.7055	4_config17.jpg	2	15.93144	2.148438	1.64168	4	179
1	29	images/schematics/jpgs/schem117.jpg	images/schematics/jpgs/schem116.jpg	117	116	2	4	24.19355	4_config26.jpg	2	0.8400315	18.359375	2.473441	4	179
1	30	images/schematics/jpgs/schem20.jpg	images/schematics/jpgs/schem14.jpg	20	14	1	3	5.725645	config13.jpg	1	1.354183	98.828125	1.991248	3	179
1	31	images/schematics/jpgs/schem132.jpg	images/schematics/jpgs/schem128.jpg	132	128	1	2	11.26828	4_config2.jpg	1	12.11554	26.367188	2.723719	4	179
1	32	images/schematics/jpgs/schem106.jpg	images/schematics/jpgs/schem107.jpg	106	107	1	4	18.10431	4_config26.jpg	1	6.071896	27.734375	1.640865	4	179
1	33	images/schematics/jpgs/schem1.jpg	images/schematics/jpgs/schem16.jpg	1	16	2	2	9.665286	config3.jpg	2	4.636216	19.335938	3.74094	3	179
1	34	images/schematics/jpgs/schem5.jpg	images/schematics/jpgs/schem18.jpg	5	18	2	1	6.420187	config2.jpg	2	1.390174	31.640625	1.140286	3	179
1	35	images/schematics/jpgs/schem105.jpg	images/schematics/jpgs/schem113.jpg	105	113	2	1	32.29021	4_config20.jpg	2	7.318074	96.484375	1.824159	4	179
1	36	images/schematics/jpgs/schem7.jpg	images/schematics/jpgs/schem4.jpg	7	4	1	3	1.608692	config8.jpg	1	2.085762	97.460938	1.357799	3	179
1	37	images/schematics/jpgs/schem130.jpg	images/schematics/jpgs/schem133.jpg	130	133	1	1	17.72613	4_config21.jpg	1	3.302958	83.984375	1.525139	4	179
1	38	images/schematics/jpgs/schem1.jpg	images/schematics/jpgs/schem2.jpg	1	2	2	3	24.26462	config4.jpg	2	3.420877	49.023438	3.207059	3	179
1	39	images/schematics/jpgs/schem115.jpg	images/schematics/jpgs/schem120.jpg	115	120	1	3	20.92933	4_config11.jpg	1	5.968076	24.414062	1.67412	4	179
